"id";"id_projet";"intitule_financement";"code_projet";"intitule_projet";"id_rc_org_benef";"id_rc_org_benef_p";"code_benef";"benef_ar";"benef_fr";"benef_en";"cout_glob";"id_nm_devise_c";"code_devise_c";"symb_devise_c";"besoin_fin_ext";"id_rc_bailleur";"code_bailleur";"bailleur_ar";"bailleur_fr";"bailleur_en";"id_rc_entite_charge";"dt_env_bailleur";"num_fin";"id_nm_type_fin";"code_type_fin";"type_fin_ar";"type_fin_fr";"type_fin_en";"id_nm_categ_fin";"code_categ_fin";"categ_fin_ar";"categ_fin_fr";"categ_fin_en";"id_nm_nature_pret";"code_nature_pret";"nature_pret_ar";"nature_pret_fr";"nature_pret_en";"montant";"id_nm_devise";"code_devise";"symb_devise";"devise_ar";"devise_fr";"devise_en";"cour_ref";"montant_tnd";"taux_interet";"dt_limite_don";"is_draft";"dt_maj";"id_nm_type_taux";"code_type_taux";"type_taux_ar";"type_taux_fr";"dt_recept_bail";"id_nm_fin_islam";"code_fin_islam";"fin_islam_ar";"fin_islam_fr";"dt_signatures";"dt_cloture_init";"dt_cloture_act";"mnt_engage";"id_nm_type_dest_fin";"code_dest_fin";"dest_fin_ar";"dest_fin_fr";"mnt_decaiss";"mnt_reste_decaiss";"pourc_decaiss";"nbr_prorog";"is_ligne_fin";"id_ligne_fin";"id_type_appui";"comm_eng"
3 254,00;1 541,00;"Programme de Gestion des ressources naturelles dans les territoires vulnérables de Tunisie ""PACTE""";"P26136";"Programme de Gestion des ressources naturelles dans les territoires vulnérables de Tunisie ""PACTE""";null;null;"null";"null";"null";"null";50,00;39,00;"EUR";"€";169,60;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN113001";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";50,00;39,00;"EUR";"€";"Euro";"Euro";"null";2,45;122,55;"null";null;false;07/05/2026 13:18;null;"null";"null";"null";null;null;"null";"null";"null";28/11/2016;30/06/2022;30/06/2025;"null";1,00;"01";"مشروع";"Projet";50,00;0,00;100,00;1;false;null;null;null
3 288,00;1 569,00;"Stratégie e-santé-APPUI PROGRAMME E-SANTé";"P26162";"Stratégie e-santé-APPUI PROGRAMME E-SANTé";null;null;"null";"null";"null";"null";27,30;39,00;"EUR";"€";27,30;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN124401";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";27,30;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;92,60;"null";null;false;07/05/2026 13:27;null;"null";"null";"null";null;null;"null";"null";"null";14/02/2019;30/09/2028;30/09/2028;"null";1,00;"01";"مشروع";"Projet";4,30;23,00;15,75;0;false;null;null;null
3 290,00;1 571,00;"Projet Dispositif Nouvelle Chance ""DNC Tunisie""";"PAT26028";"Projet Dispositif Nouvelle Chance ""DNC Tunisie""";null;null;"null";"null";"null";"null";4,00;39,00;"EUR";"€";13,57;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN123402";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";4,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;13,57;"null";null;false;07/05/2026 13:44;null;"null";"null";"null";null;null;"null";"null";"null";09/05/2022;30/06/2027;30/06/2027;"null";1,00;"01";"مشروع";"Projet";0,00;4,00;0,00;0;false;null;null;null
3 289,00;1 570,00;"Qawafel";"PAT26027";"Qawafel";null;null;"null";"null";"null";"null";3,80;39,00;"EUR";"€";12,89;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN1339";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";3,80;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;12,89;"null";null;false;07/05/2026 14:04;null;"null";"null";"null";null;null;"null";"null";"null";08/08/2023;31/12/2026;31/12/2026;"null";1,00;"01";"مشروع";"Projet";2,00;1,80;52,63;0;false;null;null;null
3 291,00;1 572,00;"Sport&Education";"PAT26029";"Sport&Education";null;null;"null";"null";"null";"null";7,00;39,00;"EUR";"€";23,74;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN1353";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";6,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;20,35;"null";null;false;07/05/2026 14:21;null;"null";"null";"null";null;null;"null";"null";"null";25/06/2024;31/12/2028;31/12/2028;"null";1,00;"01";"مشروع";"Projet";0,00;6,00;0,00;0;false;null;null;null
3 292,00;1 574,00;"GREENOVI";"P26163";"GREENOVI";null;null;"null";"null";"null";"null";12,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"NDICI-GEO-NEAR/2022/440-504";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";12,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,34;40,13;"null";null;false;08/05/2026 09:22;null;"null";"null";"null";null;null;"null";"null";"null";01/01/2023;31/01/2028;31/01/2028;"null";1,00;"01";"مشروع";"Projet";7,00;5,00;58,33;0;false;null;null;null
3 293,00;1 577,00;"IRADA Youth";"P26166";"IRADA Youth";null;null;"null";"null";"null";"null";0,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2022/432-935";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";5,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;16,96;"null";null;false;08/05/2026 11:25;null;"null";"null";"null";null;null;"null";"null";"null";02/06/2022;01/06/2027;01/06/2027;"null";1,00;"01";"مشروع";"Projet";0,34;4,66;6,80;0;false;null;null;null
3 294,00;1 580,00;"Science with and for youth SWAFY";"P26167";"Science with and for youth SWAFY";null;null;"null";"null";"null";"null";8,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2022/432-485";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";8,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;27,14;"null";null;false;08/05/2026 14:02;null;"null";"null";"null";null;null;"null";"null";"null";02/06/2022;01/06/2026;01/06/2027;"null";1,00;"01";"مشروع";"Projet";3,61;4,39;45,13;1;false;null;null;null
3 295,00;1 581,00;"ADAPT";"P26168";"ADAPT";null;null;"null";"null";"null";"null";44,40;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"NDICI/2022/441-595";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";44,40;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;150,60;"null";null;false;08/05/2026 14:09;null;"null";"null";"null";null;null;"null";"null";"null";08/01/2021;07/11/2028;07/11/2028;"null";1,00;"01";"مشروع";"Projet";0,00;44,40;0,00;0;false;null;null;null
3 299,00;1 582,00;"Savoirs éco";"P26169";"Savoirs éco";null;null;"null";"null";"null";"null";4,50;39,00;"EUR";"€";4,50;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2022/1";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";4,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;15,26;"null";null;false;08/05/2026 14:38;null;"null";"null";"null";null;null;"null";"null";"null";01/02/2022;31/01/2026;31/01/2026;"null";1,00;"01";"مشروع";"Projet";0,00;4,50;0,00;0;false;null;null;null
3 298,00;1 584,00;"Insertion des jeunes à travers la culture et le sport ""Maghroum'in""";"P26171";"Insertion des jeunes à travers la culture et le sport ""Maghroum'in""";null;null;"null";"null";"null";"null";15,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2021/429-529";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";15,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,40;51,00;"null";null;false;11/05/2026 08:28;null;"null";"null";"null";null;null;"null";"null";"null";10/12/2021;10/01/2027;01/06/2027;"null";1,00;"01";"مشروع";"Projet";6,30;8,70;42,00;1;false;null;null;null
3 297,00;1 583,00;"Achèvement des études du projet d'autoroute Bousalem à la frontière algérienne";"P26170";"Achèvement des études du projet d'autoroute Bousalem à la frontière algérienne";null;null;"null";"null";"null";"null";0,30;29,00;"KWD";"KD";3,00;40,00;"FADES";"الصندوق العربي للإنماء الاقتصادي والاجتماعي";"Fonds Arabe pour le Développement Economique et Social";"null";8,00;null;"03/2013";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";0,30;29,00;"KWD";"KD";"Kuwaiti Dinar";"Dinar Koweitien";"null";9,98;3,00;"null";null;false;11/05/2026 08:35;null;"null";"null";"null";null;null;"null";"null";"null";27/03/2013;27/03/2014;31/12/2026;"null";1,00;"01";"مشروع";"Projet";0,27;0,03;90,00;1;false;null;null;null
3 300,00;1 585,00;"Contribuer à couvrir le coût du programme d'économie d'eau dans le sud tunisien";"P26172";"Contribuer à couvrir le coût du programme d'économie d'eau dans le sud tunisien";null;null;"null";"null";"null";"null";3,00;37,00;"KWD";"KD";3,00;40,00;"FADES";"الصندوق العربي للإنماء الاقتصادي والاجتماعي";"Fonds Arabe pour le Développement Economique et Social";"null";8,00;null;"16/2016";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";0,30;29,00;"KWD";"KD";"Kuwaiti Dinar";"Dinar Koweitien";"null";9,98;3,00;"null";null;false;11/05/2026 08:39;null;"null";"null";"null";null;null;"null";"null";"null";30/11/2016;30/11/2016;30/11/2016;"null";1,00;"01";"مشروع";"Projet";0,29;0,01;96,67;0;false;null;null;null
3 301,00;1 586,00;"Etude du projet d'autoroute Mejez El-Bab El-Kef";"P26173";"Etude du projet d'autoroute Mejez El-Bab El-Kef";null;null;"null";"null";"null";"null";3,00;37,00;"KWD";"KD";3,00;40,00;"FADES";"الصندوق العربي للإنماء الاقتصادي والاجتماعي";"Fonds Arabe pour le Développement Economique et Social";"null";8,00;null;"02/2018";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";0,30;29,00;"KWD";"KD";"Kuwaiti Dinar";"Dinar Koweitien";"null";9,98;3,00;"null";null;false;11/05/2026 08:50;null;"null";"null";"null";null;null;"null";"null";"null";28/02/2018;28/02/2019;31/12/2026;"null";1,00;"01";"مشروع";"Projet";0,15;0,15;50,00;1;false;null;null;null
3 302,00;1 587,00;"Financement pour l'acquisition d'équipements médicaux";"P26174";"Financement pour l'acquisition d'équipements médicaux";null;null;"null";"null";"null";"null";3,00;37,00;"KWD";"KD";3,00;40,00;"FADES";"الصندوق العربي للإنماء الاقتصادي والاجتماعي";"Fonds Arabe pour le Développement Economique et Social";"null";8,00;null;"08-2023";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";0,30;29,00;"KWD";"KD";"Kuwaiti Dinar";"Dinar Koweitien";"null";9,98;3,00;"null";null;false;11/05/2026 08:55;null;"null";"null";"null";null;null;"null";"null";"null";29/04/2023;29/04/2024;29/04/2024;"null";1,00;"01";"مشروع";"Projet";0,30;0,00;100,00;0;false;null;null;null
3 303,00;1 588,00;"Rawafed +";"P26175";"Rawafed +";null;null;"null";"null";"null";"null";8,90;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2024/2";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";8,90;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;30,19;"null";null;false;11/05/2026 08:56;null;"null";"null";"null";null;null;"null";"null";"null";01/07/2024;30/06/2028;30/06/2028;"null";1,00;"01";"مشروع";"Projet";0,00;8,90;0,00;0;false;null;null;null
3 304,00;1 590,00;"Appui à la Cour des Comptes";"P26177";"Appui à la Cour des Comptes";null;null;"null";"null";"null";"null";2,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2022/3";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";2,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;6,78;"null";null;false;11/05/2026 09:17;null;"null";"null";"null";null;null;"null";"null";"null";01/02/2022;31/03/2026;31/03/2026;"null";1,00;"01";"مشروع";"Projet";0,00;2,00;0,00;0;false;null;null;null
3 305,00;1 589,00;"Promotion de l'économie sociale et solidaire et création d'emploi décents ""Jeun'ESS""";"P26176";"Promotion de l'économie sociale et solidaire et création d'emploi décents ""Jeun'ESS""";null;null;"null";"null";"null";"null";9,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2019/408-330";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";9,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;30,53;"null";null;false;11/05/2026 09:26;null;"null";"null";"null";null;null;"null";"null";"null";01/10/2021;30/09/2024;10/01/2026;"null";1,00;"01";"مشروع";"Projet";8,96;0,04;99,56;1;false;null;null;null
3 306,00;1 591,00;"Assistance Technique PAGE";"PAT26030";"Assistance Technique PAGE";null;null;"null";"null";"null";"null";1,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2024/4";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";1,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;3,39;"null";null;false;11/05/2026 09:34;null;"null";"null";"null";null;null;"null";"null";"null";01/09/2024;01/01/2027;01/01/2027;"null";1,00;"01";"مشروع";"Projet";0,00;1,00;0,00;0;false;null;null;null
3 307,00;1 593,00;"PAMT2";"P26179";"PAMT2";null;null;"null";"null";"null";"null";9,15;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2021/5";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";9,15;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;31,04;"null";null;false;11/05/2026 09:53;null;"null";"null";"null";null;null;"null";"null";"null";01/02/2021;31/03/2026;31/03/2026;"null";1,00;"01";"مشروع";"Projet";0,00;9,15;0,00;0;false;null;null;null
3 309,00;1 594,00;"Analyses économiques";"P26180";"Analyses économiques";null;null;"null";"null";"null";"null";2,50;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"Eni/2021/6";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";2,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;8,48;"null";null;false;11/05/2026 10:00;null;"null";"null";"null";null;null;"null";"null";"null";01/12/2020;29/02/2024;29/02/2024;"null";1,00;"01";"مشروع";"Projet";0,00;2,50;0,00;0;false;null;null;null
3 310,00;1 595,00;"Redevab";"P26181";"Redevab";null;null;"null";"null";"null";"null";4,60;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2024/7";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";4,60;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;15,60;"null";null;false;11/05/2026 10:04;null;"null";"null";"null";null;null;"null";"null";"null";01/07/2024;30/06/2028;30/06/2028;"null";1,00;"01";"مشروع";"Projet";0,00;4,60;0,00;0;false;null;null;null
3 312,00;1 598,00;"Achèvement de l'étude complémentaire relative au projet de développement et d'amélioration du salar de Sejoumi";"P26183";"Achèvement de l'étude complémentaire relative au projet de développement et d'amélioration du salar de Sejoumi";null;null;"null";"null";"null";"null";3,00;37,00;"KWD";"KD";3,00;40,00;"FADES";"الصندوق العربي للإنماء الاقتصادي والاجتماعي";"Fonds Arabe pour le Développement Economique et Social";"null";8,00;null;"15/2023";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";0,30;29,00;"KWD";"KD";"Kuwaiti Dinar";"Dinar Koweitien";"null";9,98;3,00;"null";null;false;11/05/2026 10:24;null;"null";"null";"null";null;null;"null";"null";"null";07/08/2023;07/08/2024;31/12/2027;"null";1,00;"01";"مشروع";"Projet";0,04;0,26;13,33;1;false;null;null;null
3 313,00;1 599,00;"Financement des coûts de préparation d'une étude pour l'évaluation des bâtiments anciens et délabrés du vieux centre urbain à Tunis";"P26184";"Financement des coûts de préparation d'une étude pour l'évaluation des bâtiments anciens et délabrés du vieux centre urbain à Tunis";null;null;"null";"null";"null";"null";0,15;29,00;"KWD";"KD";1,50;40,00;"FADES";"الصندوق العربي للإنماء الاقتصادي والاجتماعي";"Fonds Arabe pour le Développement Economique et Social";"null";8,00;null;"08/2025";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";0,15;29,00;"KWD";"KD";"Kuwaiti Dinar";"Dinar Koweitien";"null";9,98;1,50;"null";null;false;11/05/2026 10:34;null;"null";"null";"null";null;null;"null";"null";"null";09/04/2025;07/04/2026;31/12/2027;"null";1,00;"01";"مشروع";"Projet";0,00;0,15;0,00;1;false;null;null;null
3 314,00;1 600,00;"Subvention CPSCL : Appui financier aux communes";"P26185";"Subvention CPSCL : Appui financier aux communes";null;null;"null";"null";"null";"null";55,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2019/411-533";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";55,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;186,56;"null";null;false;11/05/2026 11:00;null;"null";"null";"null";null;null;"null";"null";"null";23/12/2019;23/12/2024;02/06/2027;"null";1,00;"01";"مشروع";"Projet";46,00;9,00;83,64;1;false;null;null;null
3 317,00;1 603,00;"Mise en Œuvre du FMCG et renforcement du rôle de la FNCT dans l’appui aux communes : subvention à la FNCT";"P26187";"Mise en Œuvre du FMCG et renforcement du rôle de la FNCT dans l’appui aux communes : subvention à la FNCT";null;null;"null";"null";"null";"null";6,50;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2019/411-";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";6,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;22,05;"null";null;false;11/05/2026 14:52;null;"null";"null";"null";null;null;"null";"null";"null";02/06/2022;01/06/2027;01/06/2027;"null";1,00;"01";"مشروع";"Projet";2,00;4,50;30,77;0;false;null;null;null
3 319,00;1 605,00;"EMNA";"P26188";"EMNA";null;null;"null";"null";"null";"null";2,30;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2021/428-588";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";2,30;39,00;"EUR";"€";"Euro";"Euro";"null";3,26;7,50;"null";null;false;11/05/2026 15:10;null;"null";"null";"null";null;null;"null";"null";"null";15/12/2021;30/06/2026;30/06/2026;"null";1,00;"01";"مشروع";"Projet";0,00;2,30;0,00;0;false;null;null;null
3 318,00;1 601,00;"Assistance technique et institutionnelle aux communes";"PAT26031";"Assistance technique et institutionnelle aux communes";null;null;"null";"null";"null";"null";5,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"AT-UE";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";5,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;16,96;"null";null;false;11/05/2026 15:23;null;"null";"null";"null";null;null;"null";"null";"null";02/06/2022;02/06/2025;02/06/2025;"null";1,00;"01";"مشروع";"Projet";2,27;2,73;45,40;0;false;null;null;null
3 315,00;1 601,00;"Assistance technique et institutionnelle aux communes";"PAT26031";"Assistance technique et institutionnelle aux communes";null;null;"null";"null";"null";"null";5,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/AT";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";5,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;16,96;"null";null;false;11/05/2026 15:23;null;"null";"null";"null";null;null;"null";"null";"null";03/02/2025;01/06/2027;01/06/2027;"null";1,00;"01";"مشروع";"Projet";0,00;5,00;0,00;0;false;null;null;null
3 321,00;1 608,00;"IPDLI-OIT";"P26190";"IPDLI-OIT";null;null;"null";"null";"null";"null";11,68;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2017/390-535";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";11,68;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;39,60;"null";null;false;11/05/2026 16:20;null;"null";"null";"null";null;null;"null";"null";"null";26/11/2017;25/11/2021;10/11/2025;"null";1,00;"01";"مشروع";"Projet";11,68;0,01;100,00;2;false;null;null;null
3 324,00;1 611,00;"SILA";"P26193";"SILA";null;null;"null";"null";"null";"null";6,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2022/436-955";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";6,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,31;19,87;"null";null;false;12/05/2026 09:30;null;"null";"null";"null";null;null;"null";"null";"null";29/12/2022;31/07/2027;31/07/2027;"null";1,00;"01";"مشروع";"Projet";3,30;2,70;55,00;0;false;null;null;null
3 323,00;1 610,00;"Mécanisme de financement des actions  climatiques au niveau local ""LOCAL Tunisie""";"P26192";"Mécanisme de financement des actions  climatiques au niveau local ""LOCAL Tunisie""";null;null;"null";"null";"null";"null";13,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"NDICI-GEO-NEAR/2023/438-605";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";13,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;44,10;"null";null;false;12/05/2026 09:35;null;"null";"null";"null";null;null;"null";"null";"null";27/02/2023;26/02/2028;26/02/2028;"null";1,00;"01";"مشروع";"Projet";0,00;13,00;0,00;0;false;null;null;null
3 322,00;1 609,00;"Projet d’appui à la valorisation du patrimoine culturel tunisien ""Patrimoine 3000""";"P26191";"Projet d’appui à la valorisation du patrimoine culturel tunisien ""Patrimoine 3000""";null;null;"null";"null";"null";"null";19,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2018/041-375";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";19,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;66,14;"null";null;false;12/05/2026 09:36;null;"null";"null";"null";null;null;"null";"null";"null";01/08/2019;31/07/2024;31/07/2027;"null";1,00;"01";"مشروع";"Projet";12,00;7,50;61,54;1;false;null;null;null
3 320,00;1 607,00;"Appui à la communalisation intégrale ""PACI""";"P26189";"Appui à la communalisation intégrale ""PACI""";null;null;"null";"null";"null";"null";39,50;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2017/392-333";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";39,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;133,98;"null";null;false;12/05/2026 09:36;null;"null";"null";"null";null;null;"null";"null";"null";20/12/2017;19/12/2022;30/06/2028;"null";1,00;"01";"مشروع";"Projet";30,00;9,50;75,95;2;false;null;null;null
3 311,00;1 596,00;"Projet de soutien à l'employabilité des jeunes GO4YOUTH";"P26182";"Projet de soutien à l'employabilité des jeunes GO4YOUTH";null;null;"null";"null";"null";"null";10,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2022/432-";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";10,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;33,92;"null";null;false;12/05/2026 09:37;null;"null";"null";"null";null;null;"null";"null";"null";02/06/2022;31/12/2025;31/12/2025;"null";1,00;"01";"مشروع";"Projet";10,00;0,00;100,00;0;false;null;null;null
3 308,00;1 592,00;"Participation des jeunes dans les politiques publiques ""Fe3il(a)""";"P26178";"Participation des jeunes dans les politiques publiques ""Fe3il(a)""";null;null;"null";"null";"null";"null";9,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2022/432";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";9,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;30,53;"null";null;false;12/05/2026 09:38;null;"null";"null";"null";null;null;"null";"null";"null";02/06/2022;01/06/2026;01/06/2026;"null";1,00;"01";"مشروع";"Projet";8,00;1,00;88,89;0;false;null;null;null
3 325,00;1 612,00;"DEFI";"P26194";"DEFI";null;null;"null";"null";"null";"null";7,50;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2023/442-673";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";7,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,38;25,32;"null";null;false;12/05/2026 09:42;null;"null";"null";"null";null;null;"null";"null";"null";01/09/2023;30/08/2028;30/08/2028;"null";1,00;"01";"مشروع";"Projet";4,00;3,50;53,33;0;false;null;null;null
3 329,00;1 614,00;"FCT";"P26196";"FCT";null;null;"null";"null";"null";"null";13,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"NDICI-GEO-NEAR/2022/ACT-60756";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";13,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,36;43,68;"null";null;false;12/05/2026 11:01;null;"null";"null";"null";null;null;"null";"null";"null";24/04/2023;23/04/2029;23/04/2029;"null";1,00;"01";"مشروع";"Projet";9,75;3,25;75,00;0;false;null;null;null
